25175780 292.000000 Ganymede 19.334999
25175820 292.000000 Ganymede 19.334999
25175886 292.000000 Ganymede 19.334000
25181780 292.000000 Ganymede 19.325001
25181820 292.000000 Ganymede 19.325001
25187780 292.000000 Ganymede 19.319000
25187820 292.000000 Ganymede 19.318001
25187886 292.000000 Ganymede 19.318001
25241540 292.750000 Ganymede 19.393999
25241580 292.750000 Ganymede 19.393999
25247540 292.750000 Ganymede 19.417000
25247580 292.750000 Io 19.910000
25247580 292.750000 Ganymede 19.417000
25253540 292.750000 Ganymede 19.441999
25253646 292.750000 Ganymede 19.443001
25259540 292.750000 Ganymede 19.471001
25259580 292.750000 Ganymede 19.471001
25259646 292.750000 Ganymede 19.471001
25265540 293.000000 Ganymede 19.502001
25265580 293.000000 Io 19.789000
25265580 293.000000 Ganymede 19.502001
25271540 293.000000 Ganymede 19.535000
25271580 293.000000 Ganymede 19.535000
25271646 293.000000 Io 19.785999
25313300 293.500000 Ganymede 19.820999
25313340 293.500000 Ganymede 19.820999
25313406 293.500000 Ganymede 19.822001
25325300 293.500000 Ganymede 19.916000
25325340 293.500000 Ganymede 19.916000
25325406 293.500000 Ganymede 19.917000
25331300 293.750000 Ganymede 19.965000
25331300 293.750000 Europa 19.958000
25331340 293.750000 Ganymede 19.965000
25331406 293.750000 Ganymede 19.966000
25331406 293.750000 Europa 19.957001
25343300 293.750000 Europa 19.832001
25343406 293.750000 Europa 19.830999
25397060 294.500000 Io 19.884001
25397100 294.500000 Europa 19.524000
25403060 294.500000 Europa 19.525999
25409060 294.500000 Europa 19.535000
25409166 294.500000 Europa 19.535000
25415060 294.750000 Europa 19.552000
25456820 295.250000 Europa 19.853001
25456860 295.250000 Europa 19.853001
25462820 295.250000 Europa 19.914000
25462860 295.250000 Europa 19.914000
25573002 296.500000 Io 19.632000
25576686 296.500000 Io 19.629999
25582620 296.500000 Io 19.643999
25588620 296.750000 Io 19.677999
25672340 297.750000 Ganymede 19.771999
25672380 297.750000 Ganymede 19.771999
25672446 297.750000 Ganymede 19.771000
25678340 297.750000 Ganymede 19.716000
25678340 297.750000 Europa 19.427999
25678380 297.750000 Ganymede 19.716000
25678446 297.750000 Ganymede 19.715000
25684340 297.750000 Ganymede 19.660000
25684340 297.750000 Europa 19.393999
25684380 297.750000 Ganymede 19.660000
25684446 297.750000 Europa 19.393000
25690340 297.750000 Europa 19.367001
25690380 297.750000 Europa 19.367001
25696340 298.000000 Europa 19.348000
25696380 298.000000 Europa 19.348000
25702340 298.000000 Ganymede 19.499001
25702340 298.000000 Europa 19.337999
25702380 298.000000 Ganymede 19.499001
25744100 298.500000 Ganymede 19.177999
25744100 298.500000 Europa 19.489000
25744140 298.500000 Io 19.603001
25744140 298.500000 Ganymede 19.177999
25744206 298.500000 Ganymede 19.177000
25750100 298.500000 Io 19.662001
25750100 298.500000 Ganymede 19.139999
25750100 298.500000 Europa 19.539000
25750140 298.500000 Ganymede 19.139999
25750140 298.500000 Europa 19.539000
25756100 298.500000 Io 19.736000
25756100 298.500000 Ganymede 19.105000
25756100 298.500000 Europa 19.594000
25756140 298.500000 Io 19.736000
25756140 298.500000 Ganymede 19.105000
25756206 298.500000 Io 19.737000
25762100 298.750000 Ganymede 19.072001
25762100 298.750000 Europa 19.653000
25762140 298.750000 Ganymede 19.072001
25762206 298.750000 Ganymede 19.072001
25768100 298.750000 Ganymede 19.042000
25768100 298.750000 Europa 19.716000
25768140 298.750000 Ganymede 19.042000
25768140 298.750000 Europa 19.716999
25768206 298.750000 Ganymede 19.042000
25774100 298.750000 Io 19.987000
25774100 298.750000 Ganymede 19.014999
25774140 298.750000 Io 19.988001
25774140 298.750000 Ganymede 19.014999
25774206 298.750000 Io 19.989000
25774206 298.750000 Ganymede 19.014999
25821860 299.250000 Ganymede 18.913000
25821900 299.250000 Ganymede 18.913000
25821966 299.250000 Ganymede 18.913000
25827860 299.500000 Ganymede 18.915001
25827900 299.500000 Ganymede 18.915001
25827966 299.500000 Ganymede 18.915001
25833860 299.500000 Io 19.945999
25833860 299.500000 Ganymede 18.920000
25833900 299.500000 Io 19.945999
25833900 299.500000 Ganymede 18.920000
25833966 299.500000 Io 19.945000
25839860 299.500000 Ganymede 18.929001
25839900 299.500000 Ganymede 18.929001
25839966 299.500000 Ganymede 18.929001
25845860 299.750000 Ganymede 18.941000
25845900 299.750000 Ganymede 18.941000
25845966 299.750000 Callisto 19.511000
25845966 299.750000 Ganymede 18.941000
25887620 300.000000 Io 19.434000
25887620 300.000000 Ganymede 19.112000
25887660 300.000000 Ganymede 19.112000
25887726 300.250000 Ganymede 19.113001
25893620 300.250000 Io 19.465000
25893620 300.250000 Callisto 19.160000
25893620 300.250000 Ganymede 19.148001
25893660 300.250000 Io 19.466000
25893660 300.250000 Ganymede 19.148001
25899620 300.250000 Ganymede 19.187000
25899660 300.250000 Io 19.517000
25899660 300.250000 Ganymede 19.187000
25899726 300.250000 Ganymede 19.187000
25905620 300.250000 Ganymede 19.228001
25905660 300.250000 Io 19.584999
25905660 300.250000 Ganymede 19.228001
25905726 300.250000 Ganymede 19.228001
25911620 300.500000 Io 19.664000
25911620 300.500000 Ganymede 19.271000
25911660 300.500000 Io 19.665001
25911660 300.500000 Ganymede 19.271000
25911726 300.500000 Io 19.666000
25911726 300.500000 Ganymede 19.271999
25917620 300.500000 Ganymede 19.316000
25917620 300.500000 Europa 19.952999
25917660 300.500000 Callisto 18.989000
25917660 300.500000 Ganymede 19.316000
25917726 300.500000 Ganymede 19.316999
25959380 301.000000 Callisto 18.707001
25959380 301.000000 Europa 19.437000
25965380 301.000000 Europa 19.372000
25971380 301.000000 Europa 19.311001
25977380 301.250000 Europa 19.257000
25977420 301.250000 Io 19.969999
25977420 301.250000 Callisto 18.593000
25977486 301.250000 Callisto 18.593000
25983380 301.250000 Ganymede 19.886999
25983380 301.250000 Europa 19.209000
25983420 301.250000 Io 19.891001
25983420 301.250000 Ganymede 19.886999
25983420 301.250000 Europa 19.209000
25983486 301.250000 Ganymede 19.888000
25989380 301.250000 Ganymede 19.940001
25989380 301.250000 Europa 19.169001
25989420 301.250000 Ganymede 19.940001
25989420 301.250000 Europa 19.169001
25989486 301.250000 Io 19.799000
25989486 301.250000 Ganymede 19.941000
25995380 301.250000 Callisto 18.485001
25995380 301.250000 Ganymede 19.993000
25995380 301.250000 Europa 19.136999
25995420 301.250000 Callisto 18.485001
26001380 301.500000 Europa 19.113001
26001486 301.500000 Callisto 18.450001
26003802 301.500000 Callisto 18.436001
26005832 301.500000 Io 19.542000
26007380 301.500000 Europa 19.097000
26013380 301.500000 Europa 19.091000
26013420 301.500000 Io 19.438999
26013420 301.500000 Europa 19.091000
26013486 301.500000 Io 19.438999
26019380 301.750000 Io 19.375000
26019380 301.750000 Europa 19.093000
26019420 301.750000 Io 19.374001
26019420 301.750000 Europa 19.093000
26019486 301.750000 Europa 19.093000
26025380 301.750000 Io 19.327999
26025380 301.750000 Europa 19.104000
26025420 301.750000 Io 19.327999
26031380 301.750000 Io 19.302999
26031380 301.750000 Europa 19.124001
26031420 301.750000 Io 19.302999
26031420 301.750000 Europa 19.124001
26037380 301.750000 Io 19.299999
26037380 301.750000 Europa 19.150999
26037420 301.750000 Io 19.299999
26037486 301.750000 Io 19.299999
26037486 301.750000 Callisto 18.256001
26043380 302.000000 Io 19.320000
26043380 302.000000 Europa 19.187000
26043420 302.000000 Io 19.320999
26043420 302.000000 Europa 19.188000
26049380 302.000000 Io 19.362000
26049380 302.000000 Europa 19.230000
26049420 302.000000 Io 19.362000
26049420 302.000000 Callisto 18.198000
26055380 302.000000 Io 19.423000
26055380 302.000000 Europa 19.280001
26055420 302.000000 Io 19.423000
26055420 302.000000 Europa 19.280001
26055486 302.000000 Io 19.424000
26061380 302.250000 Io 19.497999
26061380 302.250000 Europa 19.334999
26061420 302.250000 Io 19.499001
26061420 302.250000 Europa 19.336000
26061486 302.250000 Io 19.500000
26103138 302.500000 Io 19.990999
26103138 302.500000 Europa 19.802000
26103180 302.500000 Io 19.992001
26103180 302.500000 Europa 19.802000
26109138 302.750000 Europa 19.867001
26109180 302.750000 Europa 19.867001
26115138 302.750000 Europa 19.929001
26115180 302.750000 Io 19.986000
26115180 302.750000 Europa 19.929001
26115244 302.750000 Io 19.986000
26115244 302.750000 Europa 19.930000
26127180 303.000000 Io 19.892000
26133138 303.000000 Io 19.818001
26133180 303.000000 Io 19.816999
26180940 303.500000 Io 19.174000
26186900 303.500000 Io 19.157000
26186940 303.500000 Io 19.157000
26192900 303.750000 Io 19.164000
26192940 303.750000 Io 19.164000
26198900 303.750000 Io 19.194000
26198940 303.750000 Io 19.194000
26199006 303.750000 Io 19.195000
26204900 303.750000 Europa 19.947001
26204940 303.750000 Io 19.245001
26252658 304.250000 Io 19.849001
26252658 304.250000 Ganymede 19.712000
26252658 304.250000 Europa 19.337000
26252700 304.250000 Io 19.849001
26252700 304.250000 Ganymede 19.712000
26252700 304.250000 Europa 19.337000
26252764 304.250000 Ganymede 19.711000
26252764 304.250000 Europa 19.336000
26677458 309.250000 Io 18.896999
26677458 309.250000 Ganymede 19.888000
26677458 309.250000 Europa 18.657000
26677500 309.250000 Io 18.898001
26677500 309.250000 Ganymede 19.888000
26677500 309.250000 Europa 18.657000
26677564 309.250000 Io 18.899000
26677564 309.250000 Ganymede 19.889000
26677564 309.250000 Europa 18.658001
26683458 309.250000 Ganymede 19.919001
26683458 309.250000 Europa 18.724001
26683500 309.250000 Ganymede 19.920000
26683500 309.250000 Europa 18.724001
26683564 309.250000 Ganymede 19.920000
26683564 309.250000 Europa 18.725000
26689458 309.500000 Ganymede 19.947001
26689458 309.500000 Europa 18.795000
26689500 309.500000 Ganymede 19.947001
26689500 309.500000 Europa 18.796000
26689564 309.500000 Ganymede 19.948000
26689564 309.500000 Europa 18.796000
26695458 309.500000 Io 19.187000
26695458 309.500000 Ganymede 19.972000
26695458 309.500000 Europa 18.870001
26695500 309.500000 Io 19.188000
26695500 309.500000 Ganymede 19.972000
26695500 309.500000 Europa 18.870001
26695564 309.500000 Io 19.188999
26695564 309.500000 Ganymede 19.972000
26695564 309.500000 Europa 18.871000
26749218 310.000000 Io 19.101000
26749218 310.000000 Europa 19.471001
26749260 310.000000 Io 19.101000
26749260 310.000000 Europa 19.472000
26749324 310.000000 Io 19.099001
26749324 310.000000 Europa 19.472000
26755218 310.250000 Ganymede 19.997999
26755218 310.250000 Europa 19.509001
26755260 310.250000 Ganymede 19.997999
26755260 310.250000 Europa 19.510000
26755324 310.250000 Ganymede 19.997999
26761218 310.250000 Ganymede 19.978001
26761218 310.250000 Europa 19.538000
26761260 310.250000 Ganymede 19.978001
26761260 310.250000 Europa 19.538000
26761324 310.250000 Ganymede 19.978001
26767218 310.250000 Ganymede 19.954000
26767218 310.250000 Europa 19.556999
26767260 310.250000 Ganymede 19.954000
26767260 310.250000 Europa 19.556999
26767324 310.250000 Ganymede 19.954000
26773218 310.250000 Io 18.656000
26773218 310.250000 Ganymede 19.927000
26773218 310.250000 Europa 19.566000
26773260 310.250000 Io 18.656000
26773260 310.250000 Ganymede 19.926001
26773260 310.250000 Europa 19.566000
26773324 310.500000 Io 18.655001
26773324 310.500000 Ganymede 19.926001
26773324 310.500000 Europa 19.566000
26779218 310.500000 Io 18.562000
26779218 310.500000 Ganymede 19.895000
26779218 310.500000 Europa 19.563999
26779260 310.500000 Io 18.561001
26779260 310.500000 Ganymede 19.895000
26779260 310.500000 Europa 19.563999
26779324 310.500000 Io 18.559999
26779324 310.500000 Ganymede 19.893999
26820978 311.000000 Io 18.538000
26820978 311.000000 Ganymede 19.576000
26820978 311.000000 Europa 19.267000
26821020 311.000000 Io 18.538000
26821020 311.000000 Ganymede 19.576000
26821020 311.000000 Europa 19.267000
26821084 311.000000 Io 18.539000
26821084 311.000000 Ganymede 19.575001
26826978 311.000000 Io 18.624001
26826978 311.000000 Ganymede 19.518000
26826978 311.000000 Europa 19.190001
26827020 311.000000 Io 18.625000
26827020 311.000000 Ganymede 19.517000
26827020 311.000000 Europa 19.190001
26827084 311.000000 Io 18.625999
26827084 311.000000 Ganymede 19.517000
26832978 311.000000 Ganymede 19.457001
26832978 311.000000 Europa 19.107000
26833020 311.000000 Ganymede 19.455999
26833020 311.000000 Europa 19.107000
26833084 311.000000 Ganymede 19.455000
26838978 311.250000 Ganymede 19.393000
26838978 311.250000 Europa 19.020000
26839020 311.250000 Ganymede 19.393000
26839020 311.250000 Europa 19.018999
26839084 311.250000 Ganymede 19.392000
26839084 311.250000 Europa 19.018000
26844978 311.250000 Io 18.924000
26844978 311.250000 Ganymede 19.327000
26844978 311.250000 Europa 18.927999
26845020 311.250000 Io 18.924000
26845020 311.250000 Ganymede 19.327000
26845020 311.250000 Europa 18.927000
26845084 311.250000 Io 18.924999
26845084 311.250000 Ganymede 19.326000
26845084 311.250000 Europa 18.926001
26850978 311.250000 Io 19.014000
26850978 311.250000 Ganymede 19.259001
26851020 311.250000 Io 19.014999
26851020 311.250000 Ganymede 19.259001
26851084 311.250000 Io 19.016001
26851084 311.250000 Ganymede 19.257999
26862978 311.500000 Io 19.143999
26862978 311.500000 Ganymede 19.118000
26863020 311.500000 Io 19.143999
26863020 311.500000 Ganymede 19.117001
26863084 311.500000 Io 19.145000
26863084 311.500000 Ganymede 19.115999
26868978 311.500000 Io 19.174999
26868978 311.500000 Ganymede 19.044001
26869020 311.500000 Io 19.174999
26869020 311.500000 Ganymede 19.044001
26869084 311.500000 Io 19.174999
26869084 311.500000 Ganymede 19.042999
26874978 311.500000 Io 19.179001
26874978 311.500000 Ganymede 18.969999
26875020 311.500000 Io 19.179001
26875020 311.500000 Ganymede 18.969999
26875084 311.500000 Io 19.177999
26875084 311.500000 Ganymede 18.969000
26880978 311.500000 Io 19.156000
26880978 311.500000 Ganymede 18.895000
26880978 311.500000 Europa 18.368999
26881020 311.500000 Io 19.155001
26881020 311.500000 Ganymede 18.893999
26881020 311.500000 Europa 18.368000
26881084 311.500000 Io 19.155001
26881084 311.500000 Ganymede 18.893000
26881084 311.500000 Europa 18.367001
26886978 311.750000 Io 19.106001
26886978 311.750000 Ganymede 18.818001
26886978 311.750000 Europa 18.285000
26887020 311.750000 Io 19.106001
26887020 311.750000 Ganymede 18.818001
26887020 311.750000 Europa 18.285000
26887084 311.750000 Io 19.105000
26887084 311.750000 Ganymede 18.816999
26887084 311.750000 Europa 18.284000
26892978 311.750000 Io 19.034000
26892978 311.750000 Europa 18.208000
26893020 311.750000 Io 19.033001
26893020 311.750000 Europa 18.208000
26893084 311.750000 Io 19.032000
26893084 311.750000 Europa 18.207001
26898978 311.750000 Io 18.941000
26898978 311.750000 Europa 18.138000
26899020 311.750000 Io 18.940001
26899020 311.750000 Europa 18.136999
26899084 311.750000 Io 18.938999
26899084 311.750000 Europa 18.136999
26904978 312.000000 Io 18.833000
26904978 312.000000 Europa 18.075001
26905020 312.000000 Io 18.833000
26905020 312.000000 Europa 18.075001
26905084 312.000000 Io 18.830999
26905084 312.000000 Europa 18.073999
26910978 312.000000 Ganymede 18.510000
26910978 312.000000 Europa 18.021000
26911020 312.000000 Ganymede 18.509001
26911020 312.000000 Europa 18.021000
26911084 312.000000 Ganymede 18.509001
26911084 312.000000 Europa 18.020000
26916978 312.000000 Ganymede 18.433001
26916978 312.000000 Europa 17.976999
26917020 312.000000 Ganymede 18.433001
26917020 312.000000 Europa 17.976000
26917084 312.000000 Ganymede 18.431999
26917084 312.000000 Europa 17.976000
26922980 312.000000 Ganymede 18.357000
26922980 312.000000 Europa 17.941999
26923020 312.000000 Ganymede 18.356001
26923020 312.000000 Europa 17.941999
26923086 312.000000 Ganymede 18.356001
26923086 312.000000 Europa 17.941000
26964738 312.500000 Io 18.191999
26964738 312.500000 Ganymede 17.861000
26964738 312.500000 Europa 17.990000
26964780 312.500000 Io 18.191999
26964780 312.500000 Ganymede 17.860001
26964780 312.500000 Europa 17.990000
26964844 312.500000 Io 18.193001
26964844 312.500000 Ganymede 17.860001
26964844 312.500000 Europa 17.990999
26970738 312.750000 Io 18.250999
26970738 312.750000 Ganymede 17.797001
26970738 312.750000 Europa 18.035999
26970780 312.750000 Io 18.252001
26970780 312.750000 Ganymede 17.797001
26970780 312.750000 Europa 18.037001
26970844 312.750000 Io 18.252001
26970844 312.750000 Ganymede 17.796000
26970844 312.750000 Europa 18.037001
26976738 312.750000 Io 18.330999
26976738 312.750000 Ganymede 17.736000
26976738 312.750000 Europa 18.091000
26976780 312.750000 Io 18.332001
26976780 312.750000 Ganymede 17.736000
26976780 312.750000 Europa 18.091000
26976844 312.750000 Io 18.333000
26976844 312.750000 Ganymede 17.735001
26976844 312.750000 Europa 18.091999
26982738 312.750000 Io 18.426001
26982738 312.750000 Ganymede 17.677999
26982738 312.750000 Europa 18.153000
26982780 312.750000 Io 18.427000
26982780 312.750000 Ganymede 17.677000
26982780 312.750000 Europa 18.153000
26982844 312.750000 Io 18.427999
26982844 312.750000 Ganymede 17.677000
26982844 312.750000 Europa 18.153999
26988738 312.750000 Ganymede 17.622000
26988738 312.750000 Europa 18.221001
26988780 312.750000 Ganymede 17.622000
26988780 312.750000 Europa 18.221001
26988844 312.750000 Ganymede 17.621000
26988844 312.750000 Europa 18.222000
26994738 313.000000 Ganymede 17.570000
26994738 313.000000 Europa 18.294001
26994780 313.000000 Ganymede 17.569000
26994780 313.000000 Europa 18.295000
26994844 313.000000 Ganymede 17.569000
26994844 313.000000 Europa 18.296000
27036498 313.500000 Io 18.907000
27036498 313.500000 Ganymede 17.302999
27036498 313.500000 Europa 18.837999
27036540 313.500000 Io 18.906000
27036540 313.500000 Ganymede 17.302999
27036540 313.500000 Europa 18.839001
27036604 313.500000 Io 18.906000
27036604 313.500000 Ganymede 17.302999
27036604 313.500000 Europa 18.839001
27042498 313.500000 Io 18.844999
27042498 313.500000 Ganymede 17.280001
27042498 313.500000 Europa 18.905001
27042540 313.500000 Io 18.844000
27042540 313.500000 Ganymede 17.280001
27042540 313.500000 Europa 18.905001
27042604 313.500000 Io 18.843000
27042604 313.500000 Ganymede 17.280001
27042604 313.500000 Europa 18.906000
27048498 313.500000 Io 18.759001
27048498 313.500000 Ganymede 17.261999
27048498 313.500000 Europa 18.965000
27048540 313.500000 Io 18.759001
27048540 313.500000 Ganymede 17.261999
27048540 313.500000 Europa 18.965000
27048604 313.500000 Io 18.757999
27048604 313.500000 Ganymede 17.261999
27048604 313.500000 Europa 18.966000
27054498 313.750000 Io 18.656000
27054498 313.750000 Ganymede 17.247999
27054498 313.750000 Europa 19.017000
27054540 313.750000 Io 18.655001
27054540 313.750000 Ganymede 17.247999
27054540 313.750000 Europa 19.017000
27054604 313.750000 Io 18.653999
27054604 313.750000 Ganymede 17.247000
27054604 313.750000 Europa 19.017000
27060498 313.750000 Ganymede 17.238001
27060498 313.750000 Europa 19.059999
27060540 313.750000 Ganymede 17.238001
27060540 313.750000 Europa 19.059999
27060604 313.750000 Io 18.537001
27060604 313.750000 Ganymede 17.238001
27060604 313.750000 Europa 19.059999
27066498 313.750000 Ganymede 17.232000
27066498 313.750000 Europa 19.093000
27066540 313.750000 Ganymede 17.232000
27066540 313.750000 Europa 19.093000
27066604 313.750000 Ganymede 17.232000
27066604 313.750000 Europa 19.094000
27108258 314.250000 Io 17.872999
27108258 314.250000 Ganymede 17.312000
27108258 314.250000 Europa 19.020000
27108300 314.250000 Io 17.872999
27108300 314.250000 Ganymede 17.312000
27108300 314.250000 Europa 19.020000
27108364 314.250000 Io 17.872999
27108364 314.250000 Ganymede 17.313000
27114258 314.250000 Io 17.892000
27114258 314.250000 Ganymede 17.340000
27114258 314.250000 Europa 18.966000
27114300 314.250000 Io 17.893000
27114300 314.250000 Ganymede 17.340000
27114300 314.250000 Europa 18.965000
27114364 314.250000 Io 17.893000
27114364 314.250000 Ganymede 17.341000
27114364 314.250000 Europa 18.964001
27120258 314.500000 Io 17.938999
27120258 314.500000 Ganymede 17.372000
27120258 314.500000 Europa 18.900999
27126258 314.500000 Io 18.009001
27126258 314.500000 Ganymede 17.408001
27126258 314.500000 Europa 18.827999
27126300 314.500000 Io 18.009001
27126300 314.500000 Ganymede 17.408001
27126300 314.500000 Europa 18.827999
27126364 314.500000 Io 18.010000
27126364 314.500000 Ganymede 17.408001
27126364 314.500000 Europa 18.827000
27132258 314.500000 Io 18.098000
27132258 314.500000 Ganymede 17.447001
27132258 314.500000 Europa 18.747000
27132300 314.500000 Io 18.098000
27132300 314.500000 Ganymede 17.447001
27132300 314.500000 Europa 18.747000
27132364 314.500000 Io 18.099001
27132364 314.500000 Ganymede 17.447001
27138258 314.500000 Ganymede 17.489000
27138258 314.500000 Europa 18.659000
27138300 314.500000 Ganymede 17.490000
27138300 314.500000 Europa 18.659000
27138364 314.500000 Ganymede 17.490000
27138364 314.500000 Europa 18.658001
27180018 315.000000 Io 18.695000
27180018 315.000000 Callisto 18.899000
27180018 315.000000 Ganymede 17.862000
27180060 315.000000 Io 18.695000
27180060 315.000000 Ganymede 17.863001
27180124 315.000000 Io 18.695000
27180124 315.000000 Ganymede 17.863001
27186018 315.250000 Io 18.674000
27186018 315.250000 Ganymede 17.924000
27186018 315.250000 Europa 17.861000
27186060 315.250000 Io 18.673000
27186060 315.250000 Ganymede 17.924999
27186060 315.250000 Europa 17.860001
27186124 315.250000 Io 18.673000
27186124 315.250000 Ganymede 17.924999
27186124 315.250000 Europa 17.858999
27192018 315.250000 Io 18.624001
27192018 315.250000 Ganymede 17.987000
27192018 315.250000 Europa 17.768000
27192060 315.250000 Io 18.624001
27192060 315.250000 Ganymede 17.988001
27192060 315.250000 Europa 17.767000
27192124 315.250000 Io 18.622999
27192124 315.250000 Ganymede 17.988001
27192124 315.250000 Europa 17.766001
27198018 315.250000 Io 18.549000
27198018 315.250000 Ganymede 18.051001
27198018 315.250000 Europa 17.680000
27198060 315.250000 Io 18.548000
27198060 315.250000 Ganymede 18.052000
27198060 315.250000 Europa 17.680000
27198124 315.250000 Io 18.547001
27198124 315.250000 Ganymede 18.052000
27198124 315.250000 Europa 17.679001
27204018 315.250000 Io 18.451000
27204018 315.250000 Europa 17.600000
27204060 315.250000 Io 18.451000
27204060 315.250000 Europa 17.599001
27204124 315.250000 Io 18.450001
27204124 315.250000 Europa 17.599001
27210018 315.500000 Io 18.337000
27210018 315.500000 Europa 17.527000
27210060 315.500000 Io 18.336000
27210060 315.500000 Europa 17.527000
27210124 315.500000 Io 18.334999
27210124 315.500000 Callisto 18.584999
27210124 315.500000 Europa 17.525999
27251778 316.000000 Io 17.599001
27251778 316.000000 Callisto 18.132999
27251778 316.000000 Ganymede 18.618999
27251778 316.000000 Europa 17.302999
27251820 316.000000 Io 17.598000
27251820 316.000000 Callisto 18.132000
27251820 316.000000 Ganymede 18.620001
27251820 316.000000 Europa 17.302999
27251884 316.000000 Io 17.598000
27251884 316.000000 Ganymede 18.620001
